,market_ticker,end_period_ts,mean_dollars,previous_dollars,open_interest_fp,volume_fp,open_dollars,close_dollars,high_dollars,low_dollars,ask_close_dollars,bid_close_dollars,ask_high_dollars,bid_high_dollars,ask_low_dollars,bid_low_dollars,ask_open_dollars,bid_open_dollars,price,yes_ask,yes_bid
3292,KXMLBGAME-26MAY081907LAATOR-TOR,1778277600,0.5898,0.59,90612.72,13559.08,0.59,0.59,0.59,0.58,0.59,0.58,0.59,0.58,0.59,0.58,0.59,0.58,"{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'mean_dollars': '0.5898', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
3293,KXMLBGAME-26MAY081907LAATOR-TOR,1778281200,0.5977,0.59,133886.85,46567.46,0.59,0.6,0.6,0.58,0.6,0.59,0.6,0.59,0.59,0.58,0.59,0.58,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5800', 'mean_dollars': '0.5977', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
3294,KXMLBGAME-26MAY081907LAATOR-TOR,1778284800,0.6455,0.6,229393.54,141858.80,0.6,0.81,0.81,0.57,0.81,0.8,0.81,0.8,0.58,0.57,0.6,0.59,"{'close_dollars': '0.8100', 'high_dollars': '0.8100', 'low_dollars': '0.5700', 'mean_dollars': '0.6455', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.8100', 'high_dollars': '0.8100', 'low_dollars': '0.5800', 'open_dollars': '0.6000'}","{'close_dollars': '0.8000', 'high_dollars': '0.8000', 'low_dollars': '0.5700', 'open_dollars': '0.5900'}"
3295,KXMLBGAME-26MAY081907LAATOR-TOR,1778288400,0.8466,0.81,310488.75,131491.74,0.79,0.88,0.9,0.76,0.88,0.87,0.91,0.89,0.77,0.71,0.81,0.8,"{'close_dollars': '0.8800', 'high_dollars': '0.9000', 'low_dollars': '0.7600', 'mean_dollars': '0.8466', 'open_dollars': '0.7900', 'previous_dollars': '0.8100'}","{'close_dollars': '0.8800', 'high_dollars': '0.9100', 'low_dollars': '0.7700', 'open_dollars': '0.8100'}","{'close_dollars': '0.8700', 'high_dollars': '0.8900', 'low_dollars': '0.7100', 'open_dollars': '0.8000'}"
3296,KXMLBGAME-26MAY081907LAATOR-TOR,1778292000,0.9425,0.88,363440.64,101508.66,0.88,0.99,0.99,0.83,1.0,0.99,1.0,0.99,0.83,0.82,0.88,0.87,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.8300', 'mean_dollars': '0.9425', 'open_dollars': '0.8800', 'previous_dollars': '0.8800'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.8300', 'open_dollars': '0.8800'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.8200', 'open_dollars': '0.8700'}"
3297,KXMLBGAME-26MAY081907LAATOR-LAA,1778263200,0.4118,0.42,29814.12,2582.50,0.42,0.41,0.42,0.4,0.41,0.4,0.42,0.41,0.41,0.4,0.42,0.41,"{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4000', 'mean_dollars': '0.4118', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4200'}","{'close_dollars': '0.4000', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'open_dollars': '0.4100'}"
3298,KXMLBGAME-26MAY081907LAATOR-LAA,1778266800,0.4099,0.41,31883.04,2098.34,0.41,0.41,0.41,0.4,0.41,0.4,0.41,0.4,0.41,0.4,0.41,0.4,"{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'mean_dollars': '0.4099', 'open_dollars': '0.4100', 'previous_dollars': '0.4100'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}","{'close_dollars': '0.4000', 'high_dollars': '0.4000', 'low_dollars': '0.4000', 'open_dollars': '0.4000'}"
3299,KXMLBGAME-26MAY081907LAATOR-LAA,1778270400,0.4097,0.41,36491.84,4681.80,0.41,0.41,0.41,0.4,0.41,0.4,0.41,0.4,0.41,0.4,0.41,0.4,"{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'mean_dollars': '0.4097', 'open_dollars': '0.4100', 'previous_dollars': '0.4100'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}","{'close_dollars': '0.4000', 'high_dollars': '0.4000', 'low_dollars': '0.4000', 'open_dollars': '0.4000'}"
3300,KXMLBGAME-26MAY081907LAATOR-LAA,1778274000,0.4104,0.41,41609.77,5431.92,0.41,0.42,0.42,0.4,0.42,0.41,0.42,0.41,0.41,0.4,0.41,0.4,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4000', 'mean_dollars': '0.4104', 'open_dollars': '0.4100', 'previous_dollars': '0.4100'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'open_dollars': '0.4000'}"
3301,KXMLBGAME-26MAY081907LAATOR-LAA,1778277600,0.42,0.42,47263.21,5691.06,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4200', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
3302,KXMLBGAME-26MAY081907LAATOR-LAA,1778281200,0.4156,0.42,59255.46,12047.48,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4156', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
3303,KXMLBGAME-26MAY081907LAATOR-LAA,1778284800,0.3306,0.41,124422.89,87023.02,0.42,0.21,0.42,0.19,0.21,0.2,0.42,0.41,0.21,0.18,0.42,0.41,"{'close_dollars': '0.2100', 'high_dollars': '0.4200', 'low_dollars': '0.1900', 'mean_dollars': '0.3306', 'open_dollars': '0.4200', 'previous_dollars': '0.4100'}","{'close_dollars': '0.2100', 'high_dollars': '0.4200', 'low_dollars': '0.2100', 'open_dollars': '0.4200'}","{'close_dollars': '0.2000', 'high_dollars': '0.4100', 'low_dollars': '0.1800', 'open_dollars': '0.4100'}"
3304,KXMLBGAME-26MAY081907LAATOR-LAA,1778288400,0.1601,0.21,211355.47,119535.90,0.2,0.13,0.25,0.1,0.13,0.12,0.28,0.23,0.11,0.08,0.21,0.2,"{'close_dollars': '0.1300', 'high_dollars': '0.2500', 'low_dollars': '0.1000', 'mean_dollars': '0.1601', 'open_dollars': '0.2000', 'previous_dollars': '0.2100'}","{'close_dollars': '0.1300', 'high_dollars': '0.2800', 'low_dollars': '0.1100', 'open_dollars': '0.2100'}","{'close_dollars': '0.1200', 'high_dollars': '0.2300', 'low_dollars': '0.0800', 'open_dollars': '0.2000'}"
3305,KXMLBGAME-26MAY081907LAATOR-LAA,1778292000,0.062,0.13,273475.47,100794.11,0.13,0.01,0.23,0.01,0.01,0.0,0.27,0.18,0.01,0.0,0.13,0.12,"{'close_dollars': '0.0100', 'high_dollars': '0.2300', 'low_dollars': '0.0100', 'mean_dollars': '0.0620', 'open_dollars': '0.1300', 'previous_dollars': '0.1300'}","{'close_dollars': '0.0100', 'high_dollars': '0.2700', 'low_dollars': '0.0100', 'open_dollars': '0.1300'}","{'close_dollars': '0.0000', 'high_dollars': '0.1800', 'low_dollars': '0.0000', 'open_dollars': '0.1200'}"
3306,KXMLBGAME-26MAY081910WSHMIA-WSH,1778263200,0.4397,0.44,34664.18,6696.08,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4397', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3307,KXMLBGAME-26MAY081910WSHMIA-WSH,1778266800,0.44,0.44,44770.89,10106.71,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'mean_dollars': '0.4400', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3308,KXMLBGAME-26MAY081910WSHMIA-WSH,1778270400,0.44,0.44,47403.22,2638.33,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4400', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3309,KXMLBGAME-26MAY081910WSHMIA-WSH,1778274000,0.4399,0.44,58069.25,10916.71,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4399', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3310,KXMLBGAME-26MAY081910WSHMIA-WSH,1778277600,0.44,0.44,69676.57,11696.12,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4400', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3311,KXMLBGAME-26MAY081910WSHMIA-WSH,1778281200,0.44,0.44,103317.89,33661.32,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4400', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
3312,KXMLBGAME-26MAY081910WSHMIA-WSH,1778284800,0.5109,0.44,219242.41,183663.91,0.44,0.54,0.73,0.31,0.56,0.55,0.73,0.69,0.31,0.25,0.44,0.43,"{'close_dollars': '0.5400', 'high_dollars': '0.7300', 'low_dollars': '0.3100', 'mean_dollars': '0.5109', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.5600', 'high_dollars': '0.7300', 'low_dollars': '0.3100', 'open_dollars': '0.4400'}","{'close_dollars': '0.5500', 'high_dollars': '0.6900', 'low_dollars': '0.2500', 'open_dollars': '0.4300'}"
3313,KXMLBGAME-26MAY081910WSHMIA-WSH,1778288400,0.5883,0.54,328382.23,174021.47,0.56,0.73,0.76,0.5,0.75,0.74,0.76,0.74,0.51,0.48,0.56,0.55,"{'close_dollars': '0.7300', 'high_dollars': '0.7600', 'low_dollars': '0.5000', 'mean_dollars': '0.5883', 'open_dollars': '0.5600', 'previous_dollars': '0.5400'}","{'close_dollars': '0.7500', 'high_dollars': '0.7600', 'low_dollars': '0.5100', 'open_dollars': '0.5600'}","{'close_dollars': '0.7400', 'high_dollars': '0.7400', 'low_dollars': '0.4800', 'open_dollars': '0.5500'}"
3314,KXMLBGAME-26MAY081910WSHMIA-WSH,1778292000,0.8622,0.73,420241.99,385046.04,0.71,0.99,0.99,0.6,1.0,0.99,1.0,0.99,0.6,0.57,0.75,0.74,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.6000', 'mean_dollars': '0.8622', 'open_dollars': '0.7100', 'previous_dollars': '0.7300'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.6000', 'open_dollars': '0.7500'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.5700', 'open_dollars': '0.7400'}"
3315,KXMLBGAME-26MAY081910WSHMIA-WSH,1778295600,,0.99,420241.99,0.00,,,,,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,{'previous_dollars': '0.9900'},"{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'open_dollars': '0.9900'}"
3316,KXMLBGAME-26MAY081910WSHMIA-MIA,1778263200,0.57,0.57,15046.82,1958.82,0.57,0.57,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'mean_dollars': '0.5700', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3317,KXMLBGAME-26MAY081910WSHMIA-MIA,1778266800,0.57,0.57,15892.04,845.22,0.57,0.57,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'mean_dollars': '0.5700', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3318,KXMLBGAME-26MAY081910WSHMIA-MIA,1778270400,0.5697,0.57,17456.25,1606.78,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5697', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3319,KXMLBGAME-26MAY081910WSHMIA-MIA,1778274000,0.5692,0.57,25621.67,8885.77,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5692', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3320,KXMLBGAME-26MAY081910WSHMIA-MIA,1778277600,0.57,0.57,35511.45,9916.69,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5700', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3321,KXMLBGAME-26MAY081910WSHMIA-MIA,1778281200,0.5694,0.57,46859.89,11812.59,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5694', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
3322,KXMLBGAME-26MAY081910WSHMIA-MIA,1778284800,0.4603,0.56,111007.36,142844.16,0.57,0.47,0.67,0.27,0.45,0.44,0.67,0.64,0.31,0.26,0.57,0.56,"{'close_dollars': '0.4700', 'high_dollars': '0.6700', 'low_dollars': '0.2700', 'mean_dollars': '0.4603', 'open_dollars': '0.5700', 'previous_dollars': '0.5600'}","{'close_dollars': '0.4500', 'high_dollars': '0.6700', 'low_dollars': '0.3100', 'open_dollars': '0.5700'}","{'close_dollars': '0.4400', 'high_dollars': '0.6400', 'low_dollars': '0.2600', 'open_dollars': '0.5600'}"
3323,KXMLBGAME-26MAY081910WSHMIA-MIA,1778288400,0.3946,0.47,142305.80,81020.34,0.45,0.27,0.5,0.18,0.26,0.25,0.54,0.49,0.26,0.18,0.45,0.44,"{'close_dollars': '0.2700', 'high_dollars': '0.5000', 'low_dollars': '0.1800', 'mean_dollars': '0.3946', 'open_dollars': '0.4500', 'previous_dollars': '0.4700'}","{'close_dollars': '0.2600', 'high_dollars': '0.5400', 'low_dollars': '0.2600', 'open_dollars': '0.4500'}","{'close_dollars': '0.2500', 'high_dollars': '0.4900', 'low_dollars': '0.1800', 'open_dollars': '0.4400'}"
3324,KXMLBGAME-26MAY081910WSHMIA-MIA,1778292000,0.1484,0.27,299030.16,261126.50,0.25,0.01,0.4,0.01,0.01,0.0,0.44,0.4,0.01,0.0,0.26,0.25,"{'close_dollars': '0.0100', 'high_dollars': '0.4000', 'low_dollars': '0.0100', 'mean_dollars': '0.1484', 'open_dollars': '0.2500', 'previous_dollars': '0.2700'}","{'close_dollars': '0.0100', 'high_dollars': '0.4400', 'low_dollars': '0.0100', 'open_dollars': '0.2600'}","{'close_dollars': '0.0000', 'high_dollars': '0.4000', 'low_dollars': '0.0000', 'open_dollars': '0.2500'}"
3325,KXMLBGAME-26MAY081910WSHMIA-MIA,1778295600,,0.01,299030.16,0.00,,,,,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,{'previous_dollars': '0.0100'},"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
3326,KXMLBGAME-26MAY081905ATHBAL-BAL,1778263200,0.5651,0.57,14501.80,2450.05,0.57,0.56,0.57,0.56,0.56,0.55,0.57,0.56,0.56,0.55,0.57,0.55,"{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5651', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5700'}","{'close_dollars': '0.5500', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
3327,KXMLBGAME-26MAY081905ATHBAL-BAL,1778266800,0.5621,0.56,18601.39,5363.96,0.56,0.57,0.57,0.55,0.57,0.56,0.57,0.56,0.56,0.55,0.56,0.55,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5500', 'mean_dollars': '0.5621', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
3328,KXMLBGAME-26MAY081905ATHBAL-BAL,1778270400,0.5698,0.57,20724.34,2132.95,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.56,0.55,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5698', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'open_dollars': '0.5600'}"
3329,KXMLBGAME-26MAY081905ATHBAL-BAL,1778274000,0.5641,0.57,43519.22,22808.94,0.57,0.56,0.57,0.55,0.56,0.55,0.57,0.56,0.56,0.55,0.57,0.56,"{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5500', 'mean_dollars': '0.5641', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5700'}","{'close_dollars': '0.5500', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'open_dollars': '0.5600'}"
3330,KXMLBGAME-26MAY081905ATHBAL-BAL,1778277600,0.56,0.56,64760.91,21247.69,0.56,0.56,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,"{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'mean_dollars': '0.5600', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.5500', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
3331,KXMLBGAME-26MAY081905ATHBAL-BAL,1778281200,0.5595,0.56,87169.11,24295.97,0.56,0.56,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,"{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'mean_dollars': '0.5595', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.5500', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
3332,KXMLBGAME-26MAY081905ATHBAL-BAL,1778284800,0.5571,0.56,176546.77,101231.81,0.56,0.57,0.66,0.52,0.56,0.55,0.66,0.64,0.52,0.5,0.56,0.55,"{'close_dollars': '0.5700', 'high_dollars': '0.6600', 'low_dollars': '0.5200', 'mean_dollars': '0.5571', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.6600', 'low_dollars': '0.5200', 'open_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.6400', 'low_dollars': '0.5000', 'open_dollars': '0.5500'}"
3333,KXMLBGAME-26MAY081905ATHBAL-BAL,1778288400,0.3523,0.57,242053.87,252385.30,0.57,0.3,0.76,0.16,0.32,0.29,0.76,0.7,0.21,0.15,0.56,0.55,"{'close_dollars': '0.3000', 'high_dollars': '0.7600', 'low_dollars': '0.1600', 'mean_dollars': '0.3523', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.3200', 'high_dollars': '0.7600', 'low_dollars': '0.2100', 'open_dollars': '0.5600'}","{'close_dollars': '0.2900', 'high_dollars': '0.7000', 'low_dollars': '0.1500', 'open_dollars': '0.5500'}"
3334,KXMLBGAME-26MAY081905ATHBAL-BAL,1778292000,0.1949,0.3,397979.38,337824.87,0.29,0.01,0.49,0.01,0.01,0.0,0.49,0.32,0.01,0.0,0.32,0.29,"{'close_dollars': '0.0100', 'high_dollars': '0.4900', 'low_dollars': '0.0100', 'mean_dollars': '0.1949', 'open_dollars': '0.2900', 'previous_dollars': '0.3000'}","{'close_dollars': '0.0100', 'high_dollars': '0.4900', 'low_dollars': '0.0100', 'open_dollars': '0.3200'}","{'close_dollars': '0.0000', 'high_dollars': '0.3200', 'low_dollars': '0.0000', 'open_dollars': '0.2900'}"
3335,KXMLBGAME-26MAY081905ATHBAL-ATH,1778263200,0.45,0.45,93797.55,53889.24,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.44,0.45,0.44,0.45,0.44,"{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'mean_dollars': '0.4500', 'open_dollars': '0.4500', 'previous_dollars': '0.4500'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}"
